,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Index,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,ROA,Target Price,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range,Perf YTD,Dividend,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend %,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR,Employees,Current Ratio,Sales Q/Q,Oper. Margin,RSI (14),Volatility,Optionable,Debt/Eq,EPS Q/Q,Profit Margin,Rel Volume,Prev Close,Shortable,LT Debt/Eq,Earnings,Payout,Avg Volume,Recom,SMA20,SMA50,SMA200
"0,1,A,""Agilent Technologies, Inc."",Healthcare,Diagnostics & Research,USA,44.89B,36.74,144.68,-0.34%,""2,198,417"",S&P 500,3.94,0.20%,302.00M,-0.32%,27.08,10.37%,-19.27%,301.14M,-6.24%,1.21B,2.62,1.18,90.70%,1.42%,-5.60%,6.32B,7.10,71.00%,0.22%,2.66,-1.97%,17.90,8.08,11.70%,175.32,14.63%,5.08,28.50,14.00%,24.30%,112.47 - 179.57,-9.38%,0.84,42.31,22.90%,14.70%,-19.43%,1.01,0.58%,1.70,8.50%,53.90%,28.64%,3.77,17000,2.20,11.90%,21.30%,36.66,2.49% 2.41%,Yes,0.51,102.30%,19.10%,1.37,145.17,Yes,0.51,Nov 22 AMC,19.10%,1.61M,-,-5.35%,-6.62%,-4.35%"
"1178,1179,LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,USA,32.78B,-,42.99,14.15%,""49,541,941"",S&P 500,-1.59,56.70%,764.00M,13.43%,46.33,176.90%,0.00%,330.79M,19.38%,-1212.00M,-,-0.26,37.30%,2.93%,7.21%,4.37B,7.50,-163.00%,-0.92%,1.20,-9.19%,2.75,15.63,-5.60%,49.07,-19.55%,2.16,19.94,-1.75%,-44.40%,33.75 - 66.76,14.21%,-,-,-23.70%,-9.70%,-35.61%,1.49,-,2.10,-20.90%,37.20%,27.38%,1.92,44500,2.10,92.20%,-20.60%,65.06,5.05% 4.17%,Yes,6.91,6.20%,-26.00%,6.16,37.66,Yes,6.88,Oct 20 AMC,-,8.05M,2.40,15.03%,12.92%,-6.39%"
"1179,1180,LW,""Lamb Weston Holdings, Inc."",Consumer Defensive,Packaged Foods,USA,9.72B,52.26,68.93,-0.16%,""1,163,325"",S&P 500,1.32,0.50%,146.00M,-1.87%,25.02,80.66%,-9.78%,146.00M,20.53%,193.90M,4.62,0.47,87.30%,1.56%,22.56%,3.89B,2.50,-13.10%,0.61%,1.24,-6.98%,2.50,27.57,4.60%,75.50,-12.19%,4.41,15.63,11.30%,45.00%,50.22 - 86.41,8.76%,0.98,32.47,2.40%,11.90%,-20.23%,0.73,1.42%,1.60,4.20%,19.30%,37.26%,1.70,7800,2.50,12.30%,9.60%,72.34,2.03% 2.44%,Yes,7.46,-66.30%,5.00%,0.63,69.04,Yes,7.37,Jan 06 BMO,70.60%,1.85M,1.70,8.09%,16.31%,0.80%"
"1180,1181,LXP,LXP Industrial Trust,Real Estate,REIT - Diversified,USA,4.05B,18.07,14.15,-0.14%,""1,343,415"",-,0.78,1.80%,278.12M,-1.80%,183.77,-82.30%,0.00%,277.30M,-7.52%,218.20M,3.61,0.02,-,9.70%,-1.80%,340.80M,11.88,-42.60%,-0.03%,14.64,14.57%,7.02,2.02,4.30%,16.00,38.32%,0.52,26.98,5.00%,8.10%,10.11 - 15.74,-9.41%,0.48,47.75,8.30%,3.20%,-10.13%,0.70,3.39%,-,-5.20%,88.20%,39.89%,0.26,55,-,-1.30%,24.70%,28.00,1.47% 1.75%,Yes,0.78,-87.80%,45.40%,0.73,14.17,Yes,0.78,Nov 04 BMO,77.10%,1.84M,2.60,-5.79%,-6.03%,5.33%"
"1181,1182,LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,USA,33.89B,5.99,102.81,1.42%,""1,475,982"",S&P 500,17.17,0.10%,334.00M,5.33%,6.78,-19.09%,0.00%,261.67M,18.12%,5.74B,0.13,4.14,70.50%,1.97%,3.74%,41.28B,0.82,-55.80%,-0.10%,2.35,11.40%,35.33,2.91,15.60%,111.15,8.32%,5.85,17.57,47.01%,58.70%,84.06 - 118.01,11.47%,4.52,14.50,-15.00%,6.70%,-12.88%,1.45,4.40%,1.20,-3.20%,19.60%,22.31%,2.30,19200,1.90,87.40%,16.40%,76.98,2.40% 2.26%,Yes,1.15,1471.40%,13.90%,0.67,101.37,Yes,1.10,Oct 29 BMO,25.40%,2.20M,2.40,9.89%,11.92%,3.23%"
"1182,1183,LYFT,""Lyft, Inc."",Technology,Software - Application,USA,14.22B,-,41.26,-3.15%,""5,420,711"",-,-3.71,0.90%,337.75M,-4.27%,48.20,509.50%,-3.36%,290.44M,7.39%,-1209.00M,-,0.10,82.50%,7.66%,-20.01%,2.81B,5.06,50.90%,0.27%,3.59,-20.22%,4.39,9.40,-26.00%,66.91,-13.83%,6.91,5.97,-,-81.50%,36.25 - 68.28,-3.44%,-,-,-,-74.00%,-39.57%,-,-,1.20,-,32.90%,13.82%,2.04,4675,1.20,73.00%,-45.80%,42.93,4.82% 4.79%,Yes,0.50,85.50%,-43.00%,0.88,42.60,Yes,0.46,Nov 02 AMC,-,6.19M,2.10,-3.16%,-7.35%,-20.69%"
"1183,1184,LYG,Lloyds Banking Group plc,Financial,Banks - Regional,United Kingdom,52.88B,8.45,3.00,2.04%,""12,373,723"",-,0.35,81.30%,17.63B,5.63%,-,-,0.00%,17.35B,29.87%,6.37B,-,-,1.40%,0.05%,11.94%,17.96B,2.94,-64.80%,0.06%,1.22,28.76%,0.00,4065.04,-,2.32,56.25%,7.07,0.42,-10.30%,-,1.74 - 2.96,17.65%,0.07,-,10.00%,4.50%,1.35%,1.44,2.33%,-,-4.10%,-,72.41%,0.06,61576,-,29.70%,-,82.21,1.99% 1.66%,Yes,1.78,132.60%,-,1.68,2.94,Yes,1.78,Oct 28 BMO,-,7.38M,4.00,14.31%,17.03%,18.35%"
"1184,1185,LYV,""Live Nation Entertainment, Inc."",Communication Services,Entertainment,USA,26.57B,-,114.81,0.83%,""1,334,296"",S&P 500,-4.19,1.70%,216.89M,-0.91%,135.87,130.60%,0.00%,150.41M,7.88%,-896.40M,-,-0.52,75.20%,9.86%,13.04%,3.80B,6.99,67.00%,2.85%,6.39,53.51%,-1.87,-,-7.60%,115.00,60.42%,20.00,5.74,-,142.30%,65.88 - 127.75,-4.08%,-,34.61,22.50%,-36.60%,-10.13%,1.31,-,1.20,-23.80%,32.90%,74.27%,4.35,8200,1.20,1366.60%,-15.70%,50.56,3.63% 3.94%,Yes,-,107.80%,-23.60%,0.58,113.87,Yes,-,Nov 04 AMC,-,2.32M,2.20,-0.87%,1.82%,22.52%"
"1185,1186,LZ,""LegalZoom.com, Inc."",Communication Services,Internet Content & Information,USA,3.12B,-,15.02,-2.72%,""696,552"",-,-0.41,0.60%,196.35M,2.25%,86.32,1800.00%,-18.43%,183.47M,-6.82%,-81.10M,-,-0.01,50.80%,4.12%,-40.09%,555.20M,5.62,33.20%,0.06%,7.66,-57.50%,0.97,15.48,-,28.50,-,1.49,10.05,18.66%,-,14.04 - 40.94,-6.53%,-,-,-,-118.40%,-63.31%,-,-,1.40,-,67.40%,6.98%,0.92,551,1.40,12.40%,-9.30%,38.99,4.33% 6.02%,Yes,0.00,-522.20%,-14.60%,0.71,15.44,Yes,0.00,Nov 10 AMC,-,986.59K,2.40,-4.97%,-17.34%,-45.22%"
"1186,1187,M,""Macy's, Inc."",Consumer Cyclical,Department Stores,USA,7.91B,9.71,26.05,-2.94%,""11,997,853"",-,2.68,0.20%,313.80M,-1.18%,6.40,-16.28%,-0.94%,288.28M,4.16%,847.00M,-,1.96,98.00%,11.36%,8.36%,23.40B,0.34,-836.30%,-0.01%,1.86,61.70%,9.59,2.72,4.70%,35.37,100.23%,1.04,25.03,-11.82%,29.80%,12.00 - 37.95,-0.50%,0.60,8.58,-43.80%,-52.70%,-31.36%,2.04,2.30%,0.20,-7.70%,40.40%,117.08%,1.34,75711,1.10,35.10%,6.10%,46.79,5.26% 4.92%,Yes,1.14,360.50%,3.60%,0.68,26.84,Yes,1.10,Nov 18 BMO,5.50%,17.56M,3.10,0.22%,-7.84%,18.82%"
"1187,1188,MA,Mastercard Incorporated,Financial,Credit Services,USA,366.00B,45.75,372.14,0.71%,""3,978,927"",S&P 500,8.13,10.90%,986.00M,0.67%,35.33,27.31%,-2.42%,867.86M,7.45%,8.09B,1.75,2.21,76.90%,0.62%,4.53%,17.79B,20.58,-19.50%,0.08%,1.07,1.83%,6.80,54.73,23.30%,427.61,15.12%,7.03,52.92,26.18%,125.20%,306.00 - 401.50,3.57%,1.96,56.51,13.70%,35.30%,-7.31%,1.13,0.53%,1.30,9.60%,-,21.61%,9.68,18600,1.30,29.90%,52.40%,61.57,3.33% 2.57%,Yes,2.07,62.00%,45.50%,0.79,369.52,Yes,1.97,Oct 28 BMO,21.10%,5.05M,1.80,2.83%,6.68%,3.15%"
"1188,1189,MAA,""Mid-America Apartment Communities, Inc."",Real Estate,REIT - Residential,USA,25.28B,57.83,215.11,-1.74%,""474,087"",S&P 500,3.72,0.30%,114.93M,-0.61%,65.20,-13.00%,-11.46%,114.35M,-3.19%,427.30M,8.26,0.79,93.50%,1.83%,8.88%,1.74B,14.54,-25.90%,0.09%,3.78,17.55%,51.52,4.18,3.50%,221.29,62.95%,0.25,848.31,7.00%,6.60%,125.32 - 231.63,-6.25%,4.35,128.13,-13.00%,4.00%,-7.13%,0.71,2.02%,-,10.00%,58.70%,71.65%,4.55,2530,-,6.90%,24.20%,45.07,2.38% 1.96%,Yes,0.77,40.70%,22.50%,0.86,218.91,Yes,0.77,Oct 27 AMC,120.30%,553.51K,2.50,-3.07%,0.81%,15.48%"
"1189,1190,MAC,The Macerich Company,Real Estate,REIT - Retail,USA,3.87B,-,17.78,-1.50%,""2,350,391"",-,-1.15,0.20%,213.21M,-2.15%,-,-23.10%,-5.02%,204.51M,3.49%,-159.90M,-,-0.04,85.90%,12.93%,0.45%,812.70M,4.76,-346.70%,0.03%,9.39,13.18%,14.42,1.23,-0.40%,21.05,30.93%,0.54,32.92,0.21%,-1.20%,11.04 - 25.99,2.89%,0.60,32.92,-20.50%,-0.80%,-31.59%,1.96,3.37%,-,-9.40%,54.80%,61.05%,0.66,659,-,14.20%,-21.80%,47.59,3.12% 3.65%,Yes,1.52,433.30%,-4.10%,0.84,18.05,Yes,1.52,Nov 03 BMO,-,2.81M,3.20,1.57%,-6.20%,4.81%"
"1190,1191,MAIN,Main Street Capital Corporation,Financial,Asset Management,USA,3.07B,9.55,44.09,-0.83%,""391,489"",-,4.62,4.50%,69.02M,-0.70%,17.02,0.78%,0.00%,65.90M,2.97%,315.70M,1.19,0.64,19.00%,2.23%,3.74%,269.40M,11.41,-78.30%,0.14%,5.44,9.94%,24.40,1.81,9.80%,44.25,36.70%,0.85,51.59,8.00%,18.50%,31.25 - 47.02,-1.72%,2.58,-,-26.80%,5.60%,-6.23%,1.43,5.85%,-,6.20%,79.30%,41.11%,0.62,76,-,47.70%,63.60%,48.25,1.32% 1.39%,Yes,0.87,2.80%,-,1.45,44.46,Yes,0.87,Nov 04 AMC,67.40%,270.33K,2.50,0.11%,-1.01%,4.03%"
"1191,1192,MAN,ManpowerGroup Inc.,Industrials,Staffing & Employment Services,USA,5.99B,17.58,109.18,2.07%,""483,976"",-,6.21,0.20%,54.30M,8.89%,12.96,18.22%,-0.99%,53.81M,15.22%,347.50M,0.53,1.79,98.70%,1.70%,-3.11%,20.40B,0.29,-94.70%,-0.03%,2.36,-1.94%,45.55,2.40,3.70%,124.00,17.80%,29.38,3.72,33.00%,14.40%,85.97 - 125.07,12.18%,2.52,12.54,-40.30%,1.50%,-12.70%,2.01,2.31%,1.30,-1.40%,16.10%,27.00%,2.35,25000,1.30,12.10%,2.70%,75.99,2.80% 2.10%,Yes,0.43,905.20%,1.70%,1.25,106.97,Yes,0.24,Oct 19 BMO,38.50%,386.67K,-,10.83%,11.54%,-1.82%"
"1192,1193,MANH,""Manhattan Associates, Inc."",Technology,Software - Application,USA,8.71B,79.33,136.21,-1.69%,""266,367"",-,1.72,0.90%,63.36M,-2.30%,66.67,-4.58%,-17.97%,62.51M,-10.08%,110.40M,5.29,0.39,99.70%,1.03%,-16.02%,639.20M,13.63,2.90%,0.50%,2.16,-3.47%,3.77,36.13,23.10%,190.25,19.21%,-,-,15.00%,50.50%,110.11 - 188.52,-12.40%,-,48.37,-0.60%,40.00%,-27.75%,1.98,-,1.70,1.10%,55.70%,23.70%,5.33,3500,1.70,13.00%,21.20%,32.28,4.20% 3.38%,Yes,0.00,47.20%,17.30%,0.89,138.55,Yes,0.00,Oct 26 AMC,0.00%,298.65K,2.00,-8.78%,-13.66%,-9.37%"
"1193,1194,MANT,ManTech International Corporation,Technology,Software - Application,USA,2.94B,21.62,73.52,0.44%,""186,988"",-,3.40,0.60%,40.69M,-0.93%,21.13,-6.70%,-11.15%,27.29M,4.52%,139.10M,4.02,0.85,-,1.51%,-10.08%,2.56B,1.15,4.80%,0.06%,2.51,-13.69%,40.71,1.81,6.20%,81.50,-24.49%,3.64,20.23,5.38%,8.60%,66.91 - 101.35,0.81%,1.52,25.07,16.90%,7.70%,-27.46%,0.80,2.07%,1.60,10.20%,15.10%,9.88%,1.97,9400,1.60,0.30%,7.20%,51.99,2.68% 2.63%,Yes,0.00,26.40%,5.40%,1.14,73.20,Yes,0.00,Nov 02 AMC,42.60%,164.46K,3.00,1.18%,0.36%,-9.40%"
"1194,1195,MANU,Manchester United plc,Consumer Cyclical,Leisure,United Kingdom,2.35B,-,14.17,-2.28%,""368,249"",-,-0.03,7.92%,163.00M,-4.00%,2.76,117.70%,0.00%,41.42M,1.07%,-4.10M,-,2.00,94.40%,3.35%,-14.69%,692.10M,3.40,5.50%,2.50%,3.01,-3.87%,2.05,6.91,-5.80%,19.33,-12.96%,0.80,17.62,-4.35%,-23.80%,13.75 - 20.86,-0.49%,0.18,18.18,-19.10%,-3.40%,-32.07%,0.69,1.27%,0.40,-0.80%,-,3.05%,0.33,983,0.40,16.10%,-3.90%,37.78,2.51% 2.14%,Yes,2.20,42.40%,-15.10%,0.80,14.50,Yes,1.94,Nov 17 BMO,-,460.45K,2.30,-1.62%,-5.84%,-12.23%"
"1195,1196,MAR,""Marriott International, Inc."",Consumer Cyclical,Lodging,USA,52.56B,115.13,162.80,-1.04%,""1,831,653"",S&P 500,1.41,1.20%,327.30M,-2.32%,30.60,81.85%,-1.87%,272.34M,7.69%,467.00M,-,1.01,61.60%,2.00%,1.72%,11.58B,4.54,-121.60%,0.12%,2.65,24.42%,2.80,58.14,1.90%,163.95,28.39%,2.39,68.09,-,78.60%,115.50 - 171.68,-1.48%,-,86.31,-17.70%,2.60%,-5.17%,1.75,-,0.50,-6.10%,20.20%,40.95%,4.54,121000,0.50,75.10%,7.10%,51.75,3.16% 2.67%,Yes,10.72,118.30%,4.00%,0.89,164.51,Yes,10.09,Nov 03 BMO,0.00%,2.05M,2.50,0.13%,2.51%,10.11%"
"1196,1197,MARA,""Marathon Digital Holdings, Inc."",Financial,Capital Markets,USA,3.02B,-,28.59,1.74%,""9,528,701"",-,-0.51,5.60%,100.80M,0.35%,5.15,15757.14%,-1.39%,93.36M,-26.18%,-52.90M,-,0.67,37.90%,21.37%,-41.52%,92.80M,32.52,75.70%,0.99%,1.48,27.92%,6.55,4.36,-9.40%,63.63,27.69%,2.90,9.86,50.00%,-9.50%,15.72 - 83.45,-12.99%,-,-,63.20%,-3.30%,-65.74%,4.59,-,141.30,-25.50%,75.10%,81.87%,3.13,3,141.30,6091.10%,-,35.68,8.99% 9.25%,Yes,0.00,-247.70%,-57.00%,0.71,28.10,Yes,0.00,Nov 11 BMO,-,13.47M,1.70,-12.79%,-36.61%,-22.87%"
"1197,1198,MAS,Masco Corporation,Industrials,Building Products & Equipment,USA,16.81B,36.47,67.28,-1.26%,""2,653,516"",S&P 500,1.84,0.20%,246.00M,0.31%,16.24,11.61%,-21.88%,243.29M,-2.91%,469.00M,2.37,0.69,95.40%,2.93%,13.51%,8.21B,2.05,38.10%,-0.10%,3.97,13.88%,-0.51,-,8.40%,75.63,19.95%,3.42,19.68,15.40%,-,51.97 - 71.06,-4.19%,0.94,25.47,24.20%,34.30%,-5.31%,1.34,1.40%,1.20,0.10%,35.40%,29.46%,1.45,18000,1.80,11.10%,15.90%,46.79,1.91% 2.14%,Yes,-,-15.20%,5.70%,1.48,68.14,Yes,-,Oct 27 BMO,40.30%,1.80M,2.30,-1.42%,-0.43%,8.22%"
"1198,1199,MASI,Masimo Corporation,Healthcare,Medical Instruments & Supplies,USA,13.13B,58.02,233.08,-1.94%,""361,205"",-,4.02,0.70%,55.14M,-8.24%,53.61,14.27%,-34.46%,50.71M,-17.89%,232.10M,4.88,1.10,85.30%,2.64%,-18.54%,1.21B,10.88,20.50%,0.12%,5.02,-11.32%,26.62,8.76,13.70%,320.75,-10.82%,-,-,11.90%,16.60%,205.10 - 305.21,-20.39%,-,66.18,21.70%,16.50%,-23.63%,0.76,-,4.10,12.70%,64.70%,13.64%,9.93,1600,5.00,10.50%,21.80%,22.48,5.00% 3.58%,Yes,0.00,18.20%,19.20%,1.35,237.69,Yes,0.00,Oct 26 AMC,0.00%,266.65K,2.10,-15.47%,-17.55%,-10.87%"
"1199,1200,MAT,""Mattel, Inc."",Consumer Cyclical,Leisure,USA,7.86B,9.82,22.33,-2.15%,""2,381,772"",-,2.27,0.30%,350.42M,0.36%,16.20,25.39%,0.00%,348.86M,7.93%,807.70M,0.98,0.30,-,6.12%,13.58%,5.29B,1.49,158.80%,0.16%,6.87,18.84%,3.75,5.95,14.60%,27.20,19.03%,0.42,52.92,10.00%,110.40%,16.92 - 23.31,3.57%,-,19.96,-19.60%,9.00%,-4.20%,1.57,-,1.10,-4.30%,48.80%,31.97%,0.62,32100,1.60,7.70%,12.60%,59.01,2.38% 2.57%,Yes,2.05,151.40%,15.30%,0.77,22.82,Yes,1.96,Oct 21 AMC,0.00%,3.10M,2.10,4.24%,2.95%,7.11%"
"1200,1201,MATX,""Matson, Inc."",Industrials,Marine Shipping,USA,3.69B,6.14,87.09,-1.73%,""214,409"",-,14.18,1.00%,42.90M,-0.84%,8.33,-40.47%,-19.58%,41.42M,5.49%,618.50M,0.41,5.37,88.00%,3.48%,5.16%,3.36B,1.10,140.90%,-0.17%,5.12,35.89%,31.35,2.78,20.50%,96.00,33.90%,1.79,48.59,15.00%,54.90%,58.49 - 94.54,-3.27%,1.20,8.78,13.70%,12.60%,-7.88%,0.98,1.38%,0.90,4.80%,30.20%,48.90%,2.53,4149,0.90,66.10%,24.70%,51.08,2.57% 3.00%,Yes,0.47,300.40%,18.40%,0.76,88.62,Yes,0.42,Nov 03 AMC,6.90%,281.46K,2.00,0.88%,0.48%,15.31%"
"1201,1202,MAXR,Maxar Technologies Inc.,Technology,Communication Equipment,USA,2.12B,-,29.51,-0.87%,""660,836"",-,-1.36,1.10%,72.60M,-0.64%,32.43,384.40%,0.53%,71.90M,10.94%,-77.00M,-,0.09,76.30%,5.44%,-0.20%,1.77B,1.20,-155.00%,0.01%,4.55,-4.13%,18.32,1.61,-1.50%,43.00,-39.34%,0.50,58.97,-,-5.40%,25.07 - 58.75,-0.07%,0.04,1061.47,-17.00%,0.50%,-49.77%,1.26,0.14%,0.80,-4.00%,42.50%,17.71%,1.34,5800,0.80,0.20%,1.20%,49.96,4.09% 4.76%,Yes,1.57,-85.90%,-3.70%,0.77,29.77,Yes,1.55,Nov 03 AMC,-,859.32K,2.20,-0.56%,0.24%,-8.14%"
"1202,1203,MBT,Mobile TeleSystems Public Joint Stock Company,Communication Services,Telecom Services,Russia,7.51B,7.64,7.69,-0.77%,""2,749,925"",-,1.01,-,836.13M,-3.63%,0.11,10.83%,-,281.88M,1.18%,849.40M,0.97,0.20,28.30%,1.29%,-19.73%,6.81B,1.10,20.70%,-0.05%,1.45,-8.67%,-0.03,-,6.80%,10.92,-16.95%,0.99,7.80,7.90%,333.60%,7.47 - 10.07,-3.27%,1.02,-,4.90%,15.90%,-23.67%,0.97,13.26%,0.50,3.00%,62.30%,2.95%,0.18,65102,0.60,8.40%,23.00%,38.04,2.52% 1.78%,Yes,-,-9.20%,12.10%,1.10,7.75,Yes,-,-,-,2.51M,1.90,-2.96%,-6.58%,-12.89%"
"1203,1204,MC,Moelis & Company,Financial,Capital Markets,USA,3.88B,10.13,59.54,-1.64%,""465,396"",-,5.88,0.30%,63.02M,-4.60%,13.01,-17.45%,-1.08%,60.21M,-3.80%,392.60M,-,1.55,94.10%,2.01%,-13.17%,1.54B,2.52,55.60%,0.22%,2.79,16.37%,8.20,7.26,32.80%,70.38,15.70%,4.28,13.91,-4.70%,83.10%,45.47 - 76.19,-4.75%,2.40,8.97,13.70%,44.60%,-21.85%,1.22,4.03%,-,11.30%,-,30.95%,1.88,903,-,136.40%,35.70%,38.84,3.38% 2.83%,Yes,0.00,224.40%,25.50%,1.08,60.53,Yes,0.00,Oct 27 AMC,32.80%,432.82K,2.90,-4.11%,-7.85%,1.29%"
"1204,1205,MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,USA,194.47B,26.60,257.71,-1.42%,""3,425,254"",DJIA S&P500,9.69,0.05%,747.10M,-3.50%,25.41,7.80%,-14.82%,746.90M,-2.57%,7.28B,1.23,2.34,69.20%,0.85%,6.38%,22.53B,8.63,-21.00%,0.20%,2.34,12.41%,-7.60,-,14.00%,279.44,22.77%,-,-,21.61%,-109.80%,202.73 - 271.15,-3.86%,5.52,69.43,5.60%,20.00%,-4.96%,0.60,2.14%,1.30,-5.40%,53.70%,27.12%,3.45,200000,1.30,14.50%,44.80%,39.09,1.49% 1.16%,Yes,-,21.60%,32.30%,1.27,261.41,Yes,-,Oct 27 BMO,52.90%,2.70M,2.00,-3.01%,-0.44%,6.30%"
"1205,1206,MCFE,McAfee Corp.,Technology,Software - Infrastructure,USA,11.32B,-,25.76,0.08%,""3,087,675"",-,-10.66,2.70%,170.30M,0.08%,21.38,18.84%,-61.76%,75.99M,0.04%,-1808.00M,-,0.23,94.80%,4.63%,18.60%,2.18B,5.20,-33.00%,0.72%,1.70,16.68%,-44.63,-,17.00%,25.43,62.57%,1.93,13.35,7.54%,-10.60%,15.58 - 28.23,-0.12%,0.46,-,-,-4.60%,-8.74%,-,1.79%,0.80,-,72.20%,65.34%,0.08,6916,0.80,24.30%,23.60%,60.58,0.24% 0.32%,Yes,-,-,38.50%,1.49,25.74,Yes,-,Nov 09 AMC,9.30%,2.07M,3.00,0.05%,0.98%,9.73%"
"1206,1207,MCG,Membership Collective Group Inc.,Consumer Cyclical,Lodging,United Kingdom,2.05B,-,10.14,-1.17%,""410,978"",-,-2.35,10.50%,61.03M,-10.58%,-,83.70%,0.01%,34.14M,-13.18%,-295.90M,-,-0.15,67.90%,5.18%,-15.43%,447.70M,4.57,-78.80%,12.91%,7.49,-6.11%,3.57,2.84,-,15.64,-,1.28,7.89,-,-,9.56 - 14.87,-20.66%,-,-,-,-22.90%,-31.81%,-,-,1.00,-,11.30%,6.07%,0.72,4797,1.10,57.30%,-,35.33,6.13% 6.40%,Yes,3.41,-603.60%,-,1.74,10.26,Yes,3.29,Nov 17 BMO,-,236.02K,2.00,-13.17%,-15.55%,-16.55%"
"1207,1208,MCHP,Microchip Technology Incorporated,Technology,Semiconductors,USA,48.69B,62.30,84.29,0.72%,""3,966,117"",S&P 500,1.35,2.00%,551.30M,2.88%,17.15,10.85%,-2.07%,543.75M,-4.15%,647.00M,3.40,1.17,90.60%,2.16%,15.81%,6.04B,8.06,16.00%,0.09%,3.08,27.73%,10.34,8.15,3.90%,97.80,13.48%,0.44,190.73,18.30%,11.80%,64.53 - 90.00,-3.18%,0.93,31.99,11.60%,5.00%,-6.34%,1.53,1.10%,1.30,20.10%,63.70%,30.62%,2.56,19500,1.90,26.00%,17.00%,47.96,3.11% 2.77%,Yes,1.44,211.10%,10.70%,1.04,83.69,Yes,1.44,Nov 04 AMC,71.50%,3.82M,2.10,-1.62%,-0.53%,8.49%"
"1208,1209,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,38.36B,-,256.52,0.69%,""700,212"",S&P 500,-30.03,0.05%,154.10M,2.71%,11.63,-2.93%,-65.68%,150.61M,10.43%,-4804.00M,-,5.42,89.30%,1.11%,25.64%,250.99B,0.15,-667.60%,-0.25%,1.81,36.14%,-3.71,-,-7.60%,280.46,39.10%,14.39,17.83,11.73%,-,169.34 - 256.85,3.20%,1.88,9.54,-37.30%,-61.00%,-0.13%,0.78,0.73%,0.60,4.50%,5.20%,51.48%,5.21,59000,1.00,9.50%,-2.20%,78.10,2.60% 1.93%,Yes,-,-51.60%,-1.90%,0.76,254.75,Yes,-,Feb 02 AMC,-,921.76K,1.90,4.62%,10.43%,24.32%"
"1209,1210,MCO,Moody's Corporation,Financial,Financial Data & Stock Exchanges,USA,66.12B,31.67,353.55,-2.49%,""895,409"",S&P 500,11.16,0.10%,186.00M,-5.06%,27.86,3.02%,-5.82%,185.44M,-11.11%,2.10B,2.53,2.33,93.50%,1.15%,-4.75%,5.97B,11.08,26.60%,0.30%,3.46,-4.92%,13.06,27.07,16.20%,429.25,32.59%,12.53,28.22,12.52%,102.30%,261.38 - 407.94,-9.48%,2.48,36.43,15.20%,24.20%,-13.33%,1.17,0.70%,1.50,9.00%,73.80%,35.26%,8.53,13023,1.50,12.50%,46.50%,30.66,3.05% 2.03%,Yes,3.08,2.60%,35.20%,1.46,362.59,Yes,2.87,Oct 28 BMO,21.50%,615.11K,2.30,-8.14%,-8.99%,-3.31%"
"1210,1211,MCW,""Mister Car Wash, Inc."",Consumer Cyclical,Personal Services,USA,5.07B,-,17.09,-1.78%,""666,729"",-,-0.07,1.10%,264.27M,-5.32%,36.52,12.23%,-92.96%,77.02M,-2.45%,-,-,0.08,97.40%,5.36%,-1.33%,595.20M,8.52,-,0.01%,4.29,-14.64%,2.17,7.88,-,23.50,-,0.52,32.73,54.10%,-,15.67 - 24.49,-6.15%,-,-,-,11.30%,-30.22%,-,-,1.30,-,-,9.06%,0.77,3500,1.30,93.40%,-,40.27,3.66% 4.56%,Yes,1.09,37.70%,-,0.69,17.40,Yes,1.08,Nov 11 AMC,0.00%,964.00K,2.10,-5.21%,-4.33%,-9.47%"
"1211,1212,MCY,Mercury General Corporation,Financial,Insurance - Property & Casualty,USA,2.99B,7.95,55.17,-0.25%,""281,955"",-,6.94,52.02%,55.37M,-1.95%,17.40,-1.95%,0.00%,26.57M,4.57%,384.20M,0.21,0.49,42.00%,6.87%,-0.24%,4.02B,0.74,17.00%,0.00%,9.39,-7.97%,38.74,1.42,5.80%,65.00,4.63%,6.30,8.75,37.90%,18.20%,50.37 - 67.88,3.98%,2.54,7.28,38.10%,16.30%,-18.72%,0.41,4.60%,-,4.70%,-,9.53%,1.09,4300,-,-6.70%,12.20%,60.92,2.07% 2.01%,Yes,0.17,-98.90%,9.60%,1.45,55.31,Yes,0.17,Nov 02 AMC,36.50%,194.49K,3.30,3.48%,4.24%,-6.06%"
